"Loan.Amount","Loan.Term","Employment.Length","Home.Ownership","Annual.Income","Loan.Purpose","Address.State","Debt.To.Income.Ratio","No..Delinquencies.In.Last.2.Years","Earliest.Credit.Line.Opened","FICO.Credit.Score","No..Inquiries.In.Last.6.Months","Months.Since.Last.Delinquency","No..Of.Credit.Lines","No..Adverse.Public.Records","Total.Credit.Balance","Use.Of.Credit.Line","Total.Number.Of.Credit.Lines","Loan.Application.Description","No..Of.Public.Record.Bankruptcies","Class"
10000,"36 Months",8,"NOne",62366.4,"Home Improvement","AL",14.78,"Eight",35826.275,740,2,8,7,"None",1947,29.1,21,282,"None","0"
9000,"36 Months",3,"MORTGAGE",42000,"Home Improvement","AZ",2.69,"None",30000,795,0,0,19,"None",5689,6.2,54,360,"None","0"
2500,"36 Months",9,"MORTGAGE",42000,"Medical","",6.49,"None",33696.28889,735,1,60,8,"None",967,10.1,20,39,"None","0"
11600,"36 Months",5,"MORTGAGE",63000,"Debt Consolidation","",18.02,"None",35046.33194,775,0,0,19,"None",29568,52.3,28,511,"None","0"
7000,"36 Months",1,"MORTGAGE",108000,"0","CA",12.69,"None",31237.24861,760,0,0,6,"None",5872,21.4,16,236,"None","0"
10000,"36 Months",3,"NOne",24996,"Debt Consolidation","CA",13.68,"None",35977.28264,740,1,0,6,"None",18478,37.1,6,121,"None","0"
7500,"36 Months",5,"NOne",99504,"Home Improvement","",13.28,"None",34657.34097,680,2,0,11,"None",28384,89,32,21,"None","0"
7000,"36 Months",1,"MORTGAGE",70000,"Debt Consolidation","AZ",18.82,"None",34567.40833,690,3,0,11,"None",16120,96.5,27,1000,"None","0"
8450,"36 Months",0.5,"NOne",42000,"Debt Consolidation","AZ",17.37,"None",35647.43819,750,1,0,11,"None",8493,58.7,25,490,"None","0"
10000,"36 Months",1,"NOne",60000,"Debt Consolidation","AZ",9.54,"Eight",37808.26389,690,0,21,6,"None",2263,17.7,12,217,"None","0"
12000,"36 Months",10,"NOne",50000,"Debt Consolidation","AL",16.08,"None",34702.13264,710,0,0,5,"Four",15244,66.6,11,844,"One","0"
15000,"36 Months",10,"MORTGAGE",95892,"Home Improvement","AL",8.7,"None",34897.22639,770,2,0,3,"None",2139,30.6,7,547,"None","0"
20000,"36 Months",4,"MORTGAGE",70000,"Home Improvement","AL",14.31,"Eight",37057.18819,720,1,9,16,"None",2292,5.4,33,79,"None","0"
20000,"36 Months",7,"NOne",62400,"Debt Consolidation","AL",18.4,"None",30000,765,0,0,6,"None",33184,48,16,886,"None","0"
3000,"36 Months",2,"NOne",52000,"Medical","CA",21.72,"None",35647.23333,705,0,0,11,"None",11791,63.7,24,498,"None","0"
7000,"36 Months",2,"NOne",60140,"Debt Consolidation","AZ",22.73,"None",37507.24375,740,2,0,17,"None",8441,18.8,30,230,"None","0"
10000,"36 Months",7,"MORTGAGE",108000,"Debt Consolidation","AL",15.74,"None",36067.24306,700,1,0,23,"None",23464,31.1,40,168,"None","0"
19000,"36 Months",10,"MORTGAGE",34000,"Debt Consolidation","",17.44,"None",35305.31111,750,0,0,11,"None",25008,36,28,187,"None","0"
13000,"36 Months",3,"MORTGAGE",115000,"0","CA",4.17,"Eight",37448.34722,715,3,6,7,"None",1731,9,21,310,"None","0"
1800,"36 Months",5,"NOne",75000,"0","CA",24.21,"None",35768.28194,720,0,0,13,"None",39900,70.3,32,54,"None","0"
1000,"36 Months",3,"MORTGAGE",98000,"Debt Consolidation","",11.64,"Eight",34298.32431,705,1,19,12,"None",10333,28.2,36,834,"None","0"
6000,"36 Months",3,"NOne",115000,"Debt Consolidation","AL",6.4,"None",35108.42569,770,0,0,9,"None",13242,23,35,173,"None","0"
8000,"36 Months",1,"NOne",65004,"0","CA",8.12,"None",35798.475,730,2,0,5,"None",43799,87.8,49,39,"None","0"
6400,"36 Months",6,"MORTGAGE",125000,"Debt Consolidation","",9.9,"None",34658.49167,695,2,0,5,"Four",2165,36.1,26,113,"One","0"
3500,"36 Months",3,"NOne",65000,"Renewable Energy","AL",2.51,"None",35978.15972,730,0,71,8,"None",1450,9.2,11,423,"None","0"
6000,"36 Months",8,"NOne",33996,"Medical","AZ",7.31,"None",36459.16389,665,1,55,5,"None",0,0,17,338,"None","0"
4575,"36 Months",10,"MORTGAGE",78000,"Debt Consolidation","AL",17.94,"None",33788.47778,760,1,0,20,"None",50000,33.5,46,993,"None","0"
4200,"36 Months",0.5,"NOne",48500,"Medical","AL",18.06,"Eight",37509.39167,705,1,20,14,"None",3522,33.2,29,664,"None","0"
13900,"36 Months",10,"MORTGAGE",29766.84,"Debt Consolidation","AZ",17.66,"None",30039.14861,745,0,0,14,"None",25716,73.9,30,409,"None","0"
17000,"36 Months",10,"MORTGAGE",65000,"Debt Consolidation","AZ",12.89,"None",30000,770,1,0,15,"None",9242,18.1,51,19,"None","0"
4000,"36 Months",2,"MORTGAGE",63000,"Medical","AL",16.97,"None",34394.13194,740,0,0,8,"None",2187,25.7,13,240,"None","0"
10000,"36 Months",5,"NOne",50000,"Medical","CA",7.56,"None",36059.15764,755,0,0,21,"None",0,0,48,1000,"None","0"
3000,"36 Months",0.5,"MORTGAGE",22800,"Medical","",0.79,"None",37510.35972,725,1,0,12,"None",208,3.5,13,571,"None","0"
18000,"36 Months",6,"NOne",116004,"Debt Consolidation","AL",8.22,"None",32619.10208,745,4,0,10,"None",50000,76.6,35,16,"None","0"
5000,"36 Months",6,"NOne",54996,"Home Improvement","AL",20.14,"None",34033.39861,725,3,70,12,"None",22652,53.3,25,62,"None","0"
18400,"36 Months",10,"NOne",121000,"Renewable Energy","CA",13.09,"None",32829.13125,750,0,0,8,"None",14375,17.5,16,516,"None","0"
12300,"36 Months",10,"MORTGAGE",72000,"0","",6.43,"None",34179.18264,665,1,67,13,"None",5422,46.7,29,128,"None","0"
20000,"36 Months",4,"NOne",63000,"Debt Consolidation","AL",14.72,"None",37271.33681,685,0,0,6,"None",8004,66.1,13,93,"None","0"
10000,"36 Months",5,"NOne",45600,"Debt Consolidation","AL",22.03,"None",35379.2,670,1,52,9,"None",4232,27.1,37,117,"None","0"
2400,"36 Months",10,"NOne",42162,"Debt Consolidation","AZ",11.47,"None",32679.32014,755,0,0,5,"None",13852,24.5,19,472,"None","0"
10000,"36 Months",1,"NOne",93000,"0","AL",13.03,"None",37029.43889,725,0,64,10,"None",5960,43.8,28,79,"None","0"
13000,"36 Months",3,"MORTGAGE",107004,"Debt Consolidation","",13.2,"None",36790.27083,715,1,0,14,"None",38433,56.5,31,275,"None","0"
20000,"36 Months",4,"NOne",85000,"Medical","AZ",10.07,"None",37120.28472,790,0,0,11,"None",760,1.9,15,42,"None","0"
9000,"36 Months",2,"NOne",44940,"Debt Consolidation","",16.72,"None",36340.29931,735,0,65,10,"None",8654,24.6,21,507,"None","0"
6000,"36 Months",2,"NOne",85000,"Renewable Energy","AL",11.55,"None",35770.31319,760,0,60,7,"None",5341,0,21,116,"None","0"
2375,"36 Months",3,"NOne",60000,"0","AZ",16.48,"None",33220.39444,695,2,25,15,"None",3689,22.2,41,262,"None","0"
20000,"36 Months",4,"MORTGAGE",2e+05,"0","",11.37,"None",35470.50833,695,0,0,16,"None",50000,72.1,33,407,"None","0"
13000,"36 Months",1,"MORTGAGE",130000,"Medical","",0.05,"None",33250.09444,800,0,0,5,"None",2563,8.8,16,528,"None","0"
7500,"36 Months",2,"NOne",33000,"Medical","CA",11.93,"None",38590.15764,670,0,0,4,"None",1140,54.3,8,30,"None","0"
16000,"36 Months",1,"NOne",50000,"Renewable Energy","AL",0.36,"None",38352.48403,720,3,0,7,"None",640,3.9,12,1000,"None","0"
4000,"36 Months",2,"NOne",64200,"0","AL",1.98,"None",38604.32361,715,0,0,4,"None",3808,66.8,8,415,"None","0"
10000,"36 Months",1,"NOne",130000,"0","CA",7.5,"Eight",37480.41944,675,3,10,7,"None",12907,52.9,24,367,"None","0"
18000,"36 Months",3,"NOne",80000,"Home Improvement","",15.6,"None",38921.42639,670,0,0,4,"None",11184,93.2,8,46,"None","0"
13800,"36 Months",10,"MORTGAGE",43200,"Debt Consolidation","AZ",23.61,"None",31392.08819,750,0,0,4,"None",6698,67,21,127,"None","0"
20000,"36 Months",5,"NOne",78000,"0","AL",5.72,"None",36463.40694,755,1,0,13,"None",8863,27.4,23,737,"None","0"
5000,"36 Months",2,"NOne",40000,"Debt Consolidation","AL",10.56,"None",35653.30139,690,0,0,7,"None",15041,66.6,18,1000,"None","0"
20000,"36 Months",9,"NOne",172800,"Debt Consolidation","CA",6.45,"None",36643.17569,720,1,0,10,"None",23973,44.9,20,766,"None","0"
1450,"36 Months",0.5,"NOne",17000,"Debt Consolidation","AZ",7.41,"Eight",38053.20347,690,0,18,5,"None",0,0,8,595,"None","0"
12000,"36 Months",8,"MORTGAGE",76080,"Debt Consolidation","",15.06,"None",35203.27014,740,1,0,12,"None",18862,47.5,27,697,"None","0"
8000,"36 Months",1,"MORTGAGE",25000,"Debt Consolidation","CA",20.3,"None",33374.15694,795,0,0,5,"None",3301,27.3,15,323,"None","0"
12000,"36 Months",2,"MORTGAGE",141000,"0","AL",5.59,"None",35054.18472,700,2,38,19,"None",4381,16.5,42,478,"None","0"
12000,"36 Months",8,"NOne",174000,"Debt Consolidation","AL",6.33,"None",30944.31111,715,1,0,7,"None",38384,90.1,12,550,"None","0"
9000,"36 Months",10,"NOne",83200,"Renewable Energy","CA",3.45,"None",34544.36389,740,0,0,10,"Four",6218,8.1,13,399,"One","0"
1800,"36 Months",0.5,"NOne",37500,"Debt Consolidation","CA",21.54,"None",36884.06042,740,5,0,12,"None",2940,32.3,22,903,"None","0"
20000,"36 Months",10,"MORTGAGE",106226,"Debt Consolidation","",13.84,"None",30690.14097,730,1,0,12,"None",22233,76.7,39,166,"None","0"
4500,"36 Months",10,"NOne",18200,"Debt Consolidation","CA",6.29,"None",37394.18333,790,1,0,4,"None",70,0.7,6,1000,"None","0"
6000,"36 Months",3,"MORTGAGE",75000,"Medical","",12.66,"Eight",36794.20486,725,2,22,22,"None",4027,7.2,33,13,"None","0"
15000,"36 Months",7,"NOne",54996,"Debt Consolidation","AL",12.18,"None",31125.15625,765,2,0,11,"None",13095,19.6,23,214,"None","0"
4000,"36 Months",2,"NOne",84996,"Medical","AL",7.3,"None",32125.125,745,1,0,6,"None",19817,64.1,17,105,"None","0"
8125,"36 Months",0.5,"MORTGAGE",33000,"Debt Consolidation","AZ",16.36,"None",36705.35347,750,0,0,9,"None",12442,33.7,20,1000,"None","0"
1400,"36 Months",9,"MORTGAGE",40000,"Debt Consolidation","CA",13.83,"None",36195.32708,660,2,30,9,"None",3163,53.6,13,76,"None","0"
10000,"36 Months",0.5,"MORTGAGE",51852,"Home Improvement","CA",8.52,"None",30000,810,0,0,15,"None",952,1.1,49,152,"None","0"
10000,"36 Months",7,"NOne",44160,"Debt Consolidation","CA",19.32,"None",36195.48403,690,1,82,6,"None",8540,87.1,11,447,"None","0"
11000,"36 Months",1,"NOne",46992,"Debt Consolidation","",10.39,"None",37876.10625,720,3,0,8,"None",10735,34.5,12,841,"None","0"
16500,"36 Months",10,"MORTGAGE",107900,"Medical","",3.16,"None",30195.11181,800,0,0,6,"None",4588,6.7,24,184,"None","0"
2000,"36 Months",10,"NOne",45000,"Medical","CA",3.68,"None",32265.21528,775,0,0,6,"None",6669,23.8,26,34,"None","0"
8000,"36 Months",2,"NOne",23400,"0","",17.23,"None",37515.4125,760,2,0,9,"None",2296,9.3,19,1000,"None","0"
20000,"36 Months",1,"NOne",42000,"0","AL",11.91,"None",38656.38611,720,2,0,7,"None",1458,12.4,7,42,"None","0"
15000,"36 Months",10,"NOne",90000,"Debt Consolidation","",24.99,"None",36556.42014,685,0,0,11,"None",50000,96.8,17,324,"None","0"
14575,"36 Months",2,"NOne",38800,"Debt Consolidation","CA",24.71,"None",36076.04375,770,2,0,7,"None",10277,28.9,21,565,"None","0"
7000,"36 Months",5,"MORTGAGE",80004,"Home Improvement","CA",15.93,"None",35851.13056,700,2,0,5,"None",20125,59.9,34,69,"None","0"
4200,"36 Months",3,"NOne",31200,"Debt Consolidation","CA",17.77,"None",38386.15278,675,1,0,7,"None",2187,70.5,9,1000,"None","0"
20000,"36 Months",10,"MORTGAGE",63000,"Debt Consolidation","CA",8.86,"None",32716.24028,675,0,29,6,"None",9881,99.8,36,941,"None","0"
12000,"36 Months",3,"MORTGAGE",91000,"Home Improvement","AL",14.36,"None",36167.13333,735,1,0,7,"None",3114,26.4,24,500,"None","0"
7500,"36 Months",3,"NOne",80000,"Home Improvement","AL",2.77,"None",36460.04236,715,2,37,4,"None",653,19.8,12,379,"None","0"
15000,"36 Months",10,"MORTGAGE",84000,"Debt Consolidation","",24.66,"Eight",30000,720,0,21,14,"None",22319,58.7,36,165,"None","0"
20000,"36 Months",5,"MORTGAGE",2e+05,"Home Improvement","AL",4.24,"None",34187.04236,810,4,0,7,"None",15571,8.7,27,53,"None","0"
10000,"36 Months",4,"MORTGAGE",1e+05,"Home Improvement","AL",3.35,"None",37727.08681,700,0,0,4,"None",61,2,11,12,"None","0"
16000,"36 Months",9,"NOne",110000,"Debt Consolidation","",15.36,"Eight",37007.16181,685,1,11,10,"None",23839,59.3,26,197,"None","0"
14300,"36 Months",4,"MORTGAGE",68500,"Debt Consolidation","",13.7,"None",37727.36597,675,2,0,9,"None",23626,90.9,13,1000,"None","0"
16800,"36 Months",8,"MORTGAGE",2e+05,"0","AZ",24.06,"None",33197.39306,700,3,0,12,"None",50000,90.2,29,318,"None","0"
4000,"36 Months",10,"NOne",28000,"0","CA",1.89,"None",31968.24444,795,0,0,8,"None",2198,8.7,24,102,"None","0"
8000,"36 Months",3,"MORTGAGE",51000,"Home Improvement","AZ",16.52,"None",37614.32431,660,3,53,8,"None",7959,33.2,13,176,"None","0"
13000,"36 Months",4,"MORTGAGE",91000,"Debt Consolidation","CA",23.89,"None",37878.31458,660,2,82,12,"None",50000,80.8,21,297,"None","0"
10000,"36 Months",1,"NOne",26000,"Renewable Energy","AL",1.38,"None",37788.35139,790,0,0,3,"None",425,2.1,8,630,"None","0"
9600,"36 Months",2,"NOne",41400,"Debt Consolidation","CA",16.72,"None",36708.42569,700,0,0,10,"None",2978,81.9,20,178,"None","0"
20000,"36 Months",1,"NOne",60504,"Debt Consolidation","",20.94,"Eight",34222.11458,670,0,16,8,"None",28332,81.2,16,870,"None","0"
10800,"36 Months",9,"MORTGAGE",54000,"Debt Consolidation","CA",21.64,"None",34497.38264,735,0,0,11,"None",36145,61.9,24,542,"None","0"
4800,"36 Months",5,"NOne",20000,"0","CA",3.12,"None",38568.45972,735,1,0,6,"None",2644,23.4,10,602,"None","0"
8000,"36 Months",9,"MORTGAGE",102996,"0","AL",15.47,"None",35448.14514,800,2,0,10,"None",6498,11.6,30,35,"None","0"
13000,"36 Months",10,"NOne",36000,"Medical","CA",11.77,"None",34608.27222,735,1,0,10,"Four",3636,7.4,13,1000,"One","0"
7500,"36 Months",10,"NOne",178008,"Medical","AL",11.33,"None",34639.10278,725,1,0,10,"None",32706,81.6,28,488,"None","0"
4000,"36 Months",3,"MORTGAGE",45000,"0","AZ",4.72,"None",37009.16042,760,1,0,5,"None",7347,26.7,17,611,"None","0"
4800,"36 Months",10,"NOne",64744,"Medical","CA",12.07,"None",34309.15833,695,1,0,7,"None",21028,84.8,46,959,"None","0"
9000,"36 Months",4,"NOne",57996,"0","AZ",0.48,"None",37159.29653,715,1,35,6,"None",0,0,7,44,"None","0"
3000,"36 Months",5,"NOne",38000,"0","CA",16.8,"None",36799.22778,770,2,0,8,"None",4088,15,19,42,"None","0"
20000,"36 Months",0.5,"NOne",2e+05,"Debt Consolidation","AL",0.22,"None",34400.51806,775,2,0,11,"None",1003,3.3,22,165,"None","0"
8000,"36 Months",5,"NOne",30000,"Debt Consolidation","CA",14.16,"None",36980.34861,675,0,37,5,"None",1338,27.9,5,502,"None","0"
11000,"36 Months",7,"MORTGAGE",59000,"Debt Consolidation","CA",16.7,"None",35389.27917,800,3,0,5,"None",667,3.6,24,97,"None","0"
17000,"36 Months",3,"MORTGAGE",101004,"Debt Consolidation","AZ",17.22,"None",32090.28125,710,0,0,21,"None",26949,52,34,493,"None","0"
5000,"36 Months",0.5,"NOne",78300,"Debt Consolidation","CA",9.27,"None",36954.33125,745,1,0,6,"None",13899,36,12,502,"None","0"
12800,"36 Months",4,"NOne",56004,"Debt Consolidation","AZ",13.33,"None",33830.28819,720,0,0,11,"None",3230,26.4,38,310,"None","0"
13000,"36 Months",9,"MORTGAGE",112000,"0","AZ",15.01,"None",35900.31319,700,1,0,16,"None",46306,56.6,44,402,"None","0"
20000,"36 Months",2,"MORTGAGE",75000,"Debt Consolidation","",18.45,"None",35810.33333,730,0,0,17,"None",29074,46.2,53,658,"None","0"
12500,"36 Months",0.5,"NOne",54996,"0","AL",17.61,"None",38031.10486,700,2,0,14,"None",13441,49.4,19,543,"None","0"
11000,"36 Months",6,"MORTGAGE",52704,"Debt Consolidation","AZ",8.95,"None",30740.41528,740,1,69,10,"None",25212,46.6,33,706,"None","0"
2500,"36 Months",3,"NOne",69996,"0","CA",10.68,"None",34250.46042,700,0,56,4,"None",4403,88.1,10,201,"None","0"
6000,"36 Months",2,"MORTGAGE",62000,"Debt Consolidation","",14.05,"None",36590.43681,675,1,0,7,"None",5810,85.4,8,417,"None","0"
12500,"36 Months",10,"MORTGAGE",55000,"0","AL",17.15,"None",33740.51458,755,0,0,6,"None",24452,66.4,26,194,"None","0"
10000,"36 Months",10,"NOne",60000,"Debt Consolidation","AL",7.3,"None",34670.49028,700,0,0,5,"None",6749,91.2,14,978,"None","0"
11000,"36 Months",2,"MORTGAGE",50000,"0","",23.18,"None",36440.06042,730,1,0,19,"None",11557,46.2,62,125,"None","0"
18000,"36 Months",0.5,"NOne",86000,"Debt Consolidation","CA",6.81,"None",32570.04306,675,0,0,7,"None",4418,96,20,1000,"None","0"
17500,"36 Months",10,"MORTGAGE",130000,"Home Improvement","AL",9.81,"None",35000.09514,775,1,0,12,"None",8651,13.6,39,478,"None","0"
11700,"36 Months",2,"MORTGAGE",55600,"Debt Consolidation","AL",22.66,"None",34490.12778,685,1,0,21,"None",16677,45.9,61,691,"None","0"
5000,"36 Months",2,"MORTGAGE",39600,"Debt Consolidation","AL",2.97,"None",37340.11389,690,0,63,7,"None",3869,26.1,12,66,"None","0"
20000,"36 Months",1,"MORTGAGE",70000,"0","AL",13.68,"None",35210.175,685,1,0,14,"None",27561,80.8,34,788,"None","0"
20000,"36 Months",10,"MORTGAGE",80000,"Debt Consolidation","",9.11,"None",36410.33403,740,0,0,6,"None",28091,50.6,13,364,"None","0"
8000,"36 Months",10,"NOne",36000,"Debt Consolidation","AL",2.9,"None",38272.43194,725,1,0,7,"None",2980,31.7,10,225,"None","0"
15000,"36 Months",4,"MORTGAGE",75000,"Debt Consolidation","AZ",10.1,"None",34550.31042,740,1,0,9,"None",50000,61.7,34,363,"None","0"
11300,"36 Months",8,"NOne",41892,"Debt Consolidation","AL",19.05,"None",35061.3125,705,1,0,5,"None",32720,94.6,32,116,"None","0"
5500,"36 Months",6,"MORTGAGE",97000,"Debt Consolidation","AZ",14.75,"None",31821.3375,695,0,63,20,"None",36428,70.7,42,314,"None","0"
5000,"36 Months",3,"NOne",37992,"0","AL",5.18,"None",38693.18333,670,1,0,2,"None",5403,63.6,3,130,"None","0"
9000,"36 Months",0.5,"NOne",45000,"Debt Consolidation","AZ",22.91,"None",36621.46389,680,0,0,7,"None",23703,83.8,10,348,"None","0"
10000,"36 Months",9,"NOne",45000,"0","AL",22.13,"Eight",36351.46528,730,2,18,15,"None",12253,18.9,21,33,"None","0"
6350,"36 Months",2,"MORTGAGE",18000,"Debt Consolidation","AZ",21.53,"None",37191.49792,725,0,0,3,"None",7727,95.4,10,194,"None","0"
8000,"36 Months",8,"MORTGAGE",115000,"Debt Consolidation","AZ",2.7,"None",33171.06944,760,4,0,8,"None",5914,15.9,27,372,"None","0"
7000,"36 Months",1,"MORTGAGE",79000,"0","AZ",3.17,"None",35481.05486,780,2,35,7,"None",482,1.6,22,426,"None","0"
8000,"36 Months",7,"MORTGAGE",75996,"Home Improvement","AZ",8.98,"None",36353.06389,730,0,0,4,"Four",905,12,5,689,"None","0"
9000,"36 Months",0.5,"NOne",52000,"Debt Consolidation","CA",20.49,"None",35451.07083,710,1,0,9,"None",23750,47.7,12,440,"None","0"
6000,"36 Months",2,"NOne",59363,"0","CA",14.47,"None",35781.08472,680,0,0,5,"None",6891,59.8,18,375,"None","0"
1800,"36 Months",8,"MORTGAGE",76992,"0","CA",5.3,"Eight",34342.1375,690,1,19,5,"None",1836,34.6,19,55,"None","0"
5000,"36 Months",4,"NOne",53500,"Debt Consolidation","",10.5,"None",33951.24306,690,0,63,8,"None",4819,55.3,17,499,"None","0"
13750,"36 Months",0.5,"MORTGAGE",160000,"Debt Consolidation","CA",9.43,"None",34251.33056,690,0,0,6,"Four",50000,68.6,12,1000,"One","0"
7000,"36 Months",1,"NOne",28000,"Home Improvement","AL",15.09,"None",36154.34375,685,0,30,6,"None",2896,10.3,12,1000,"None","0"
11000,"36 Months",0.5,"MORTGAGE",135000,"0","AL",13.79,"None",30772.17361,760,3,29,8,"None",2308,33,34,50,"None","0"
20000,"36 Months",10,"MORTGAGE",89800,"Debt Consolidation","",18.72,"None",37162.23958,710,0,0,9,"None",50000,62,16,258,"None","0"
15000,"36 Months",7,"NOne",75000,"Debt Consolidation","AZ",8.05,"None",34312.22639,765,0,33,12,"None",5404,5.2,28,81,"None","0"
6250,"36 Months",2,"MORTGAGE",50004,"Debt Consolidation","CA",21.84,"None",35735.52014,690,1,35,13,"None",28565,70,29,30,"None","0"
8000,"36 Months",2,"NOne",44760,"Medical","AL",13.81,"Eight",35122.34444,675,2,4,26,"None",8704,16.1,63,61,"None","0"
4000,"36 Months",5,"NOne",69360,"0","CA",10.83,"None",36866.08611,760,0,0,6,"None",2976,38.6,17,622,"None","0"
15000,"36 Months",10,"MORTGAGE",113004,"Debt Consolidation","",6.24,"None",32273.16319,790,0,0,15,"None",19367,9.1,27,895,"None","0"
6000,"36 Months",7,"MORTGAGE",96000,"Home Improvement","",7,"None",33563.21181,680,0,38,6,"None",4417,78.9,20,166,"None","0"
20000,"36 Months",1,"NOne",59000,"Renewable Energy","",2.87,"None",37492.11181,760,1,0,3,"None",11341,32.2,10,241,"None","0"
1925,"36 Months",0.5,"NOne",30000,"Debt Consolidation","AZ",8.36,"None",38722.08472,710,2,0,14,"None",277,46.2,15,793,"None","0"
3500,"36 Months",0.5,"NOne",37000,"Medical","AL",9.79,"None",37852.13056,680,3,0,11,"None",9868,73.1,12,713,"None","0"
18000,"36 Months",4,"NOne",110000,"Debt Consolidation","CA",8.23,"None",34642.13889,720,1,72,7,"None",15533,79.3,14,24,"None","0"
10000,"36 Months",2,"MORTGAGE",52000,"Debt Consolidation","AL",14.35,"None",33022.22083,750,1,0,9,"None",16375,28,13,587,"None","0"
20000,"36 Months",3,"NOne",172500,"0","AL",13.22,"None",35722.24444,745,0,0,17,"None",10767,50.3,21,584,"None","0"
20000,"36 Months",10,"NOne",150000,"Medical","AL",0.98,"None",33652.25694,665,0,36,4,"None",29518,97.4,20,149,"None","0"
5600,"36 Months",5,"MORTGAGE",39000,"0","AZ",8.34,"None",37373.36319,735,1,0,9,"None",2639,24,14,316,"None","0"
3250,"36 Months",5,"MORTGAGE",50000,"Debt Consolidation","",19.2,"None",35813.48889,665,2,35,8,"None",9625,49.1,16,557,"None","0"
10000,"36 Months",4,"NOne",60000,"Debt Consolidation","CA",3.78,"None",36683.05347,765,0,0,8,"None",3252,13.7,15,455,"None","0"
3500,"36 Months",10,"MORTGAGE",119500,"Debt Consolidation","AL",13.42,"None",31193.05625,690,2,0,17,"Four",25873,63.9,43,48,"One","0"
12400,"36 Months",5,"MORTGAGE",154000,"Debt Consolidation","",17.38,"None",32903.20556,715,1,27,10,"None",452,8.4,24,961,"None","0"
2100,"36 Months",0.5,"NOne",45000,"Medical","AL",18.24,"None",38243.26458,715,2,0,4,"None",6554,55.1,16,634,"None","0"
11000,"36 Months",10,"NOne",120000,"Medical","",9.38,"None",30000,705,1,67,8,"None",9772,41.8,26,575,"None","0"
20000,"36 Months",2,"MORTGAGE",37584,"0","AL",10.19,"None",36116.32847,765,0,0,6,"None",5110,36.5,11,772,"None","0"
8600,"36 Months",0.5,"NOne",95000,"0","CA",16.16,"None",36023.35972,750,2,0,7,"None",30330,30.9,29,114,"None","0"
20000,"36 Months",10,"MORTGAGE",76368,"Renewable Energy","CA",7.04,"None",34973.42917,700,3,0,4,"Four",11829,74.4,21,932,"One","0"
20000,"36 Months",0.5,"NOne",90000,"Debt Consolidation","CA",5.13,"Eight",36146.30625,705,0,16,17,"None",17470,25.1,25,565,"None","0"
24250,"36 Months",2,"MORTGAGE",2e+05,"Debt Consolidation","AL",8.13,"Eight",31944.23264,720,1,22,18,"None",30159,63.6,56,1000,"None","0"
20500,"36 Months",5,"MORTGAGE",90000,"Renewable Energy","AZ",16.12,"None",30000,750,0,0,21,"None",5090,7.1,44,477,"None","0"
8200,"36 Months",4,"MORTGAGE",72000,"Debt Consolidation","AZ",15.87,"None",31494.38889,680,2,0,10,"Four",13641,98.8,27,945,"One","0"
17000,"36 Months",10,"NOne",96000,"Debt Consolidation","CA",23.18,"None",34794.49375,740,0,0,13,"None",11265,24.3,24,155,"None","0"
8000,"36 Months",2,"NOne",74000,"Debt Consolidation","AZ",4.2,"None",34704.45903,675,1,0,12,"Four",9172,66,30,944,"One","0"
8000,"36 Months",1,"NOne",43000,"Medical","AZ",15.04,"Eight",30354.15764,700,1,22,22,"None",4616,41.6,36,80,"None","0"
7000,"36 Months",8,"MORTGAGE",55000,"Debt Consolidation","",21.23,"None",34675.26319,695,0,0,14,"None",28606,84.1,24,128,"None","0"
11200,"36 Months",8,"NOne",36000,"Debt Consolidation","AZ",11.1,"None",33625.43125,705,0,0,8,"None",17715,79,16,342,"None","0"
10000,"36 Months",4,"MORTGAGE",75000,"Debt Consolidation","",12.64,"None",34795.46667,735,1,0,10,"None",36161,46.4,45,548,"None","0"
4500,"36 Months",0.5,"NOne",84000,"0","AZ",0.07,"None",36417.36667,705,0,71,7,"None",5,0.1,12,967,"None","0"
13000,"36 Months",2,"MORTGAGE",59000,"Debt Consolidation","AZ",18.63,"None",34556.12083,740,0,0,19,"None",25195,24.2,29,273,"None","0"
25000,"36 Months",2,"MORTGAGE",160000,"Debt Consolidation","AL",16.79,"None",37556.46736,685,1,0,15,"None",30459,67.8,20,387,"None","0"
10000,"36 Months",10,"NOne",165000,"Debt Consolidation","CA",10.33,"None",35306.53681,720,0,0,4,"None",27495,98.2,16,39,"None","0"
5000,"36 Months",10,"MORTGAGE",60000,"Debt Consolidation","AL",20.92,"None",34410.3125,710,1,50,9,"None",3179,20.6,18,50,"None","0"
5950,"36 Months",0.5,"MORTGAGE",45000,"0","AZ",11.39,"None",35666.08542,790,1,0,8,"None",711,2.5,18,64,"None","0"
1800,"36 Months",10,"MORTGAGE",27204,"Medical","",1.46,"None",34586.2375,785,4,0,20,"None",2701,3.2,42,190,"None","0"
18550,"36 Months",4,"NOne",43000,"Debt Consolidation","AL",5.86,"None",35426.08819,730,2,79,5,"None",10133,25.6,15,686,"None","0"
12000,"36 Months",2,"MORTGAGE",65000,"Debt Consolidation","",24.13,"None",34976.18333,675,0,40,8,"None",19714,97.6,20,1000,"None","0"
2500,"36 Months",1,"NOne",85000,"0","CA",23.53,"None",32906.14306,730,0,0,10,"None",50000,71.4,27,377,"None","0"
